id,Gender,Country,Age,Height,Income
767,Female,England,43,170.18,29444
768,Male,Scotland,23,180.34,25482
769,Female,England,38,167.64000000000001,11727
770,Female,Wales,53,160.02,15757
771,Female,Wales,39,162.56,28273
772,Female,Scotland,44,157.48,17429
773,Female,England,38,165.1,14225
774,Male,Wales,39,177.8,10924
775,Female,England,33,165.1,18054
776,Male,Scotland,45,175.26,30775
777,Female,Scotland,46,144.78,22643
778,Female,Wales,46,172.72,13047
779,Female,Wales,36,167.64000000000001,32855
780,Female,England,41,175.26,13880
781,Male,Scotland,44,182.88,29117
782,Male,Wales,44,175.26,18779
783,Female,England,32,165.1,15941
784,Male,Wales,47,167.64000000000001,16279
785,Male,Scotland,21,165.1,34778
786,Female,Scotland,37,167.64000000000001,17261
787,Female,Wales,44,157.48,12811
788,Male,Wales,38,175.26,13736
789,Female,Wales,39,157.48,22509
790,Male,England,40,185.42000000000002,33063
791,Male,Wales,33,162.56,10764
792,Female,Scotland,42,165.1,21007
793,Male,Wales,39,195.58,18048
794,Male,Scotland,38,175.26,32410
795,Male,Scotland,39,177.8,165322
796,Female,Scotland,34,165.1,10330
797,Female,England,39,170.18,32317
798,Male,Wales,41,167.64000000000001,32504
799,Male,Wales,35,182.88,17740
800,Female,Scotland,42,180.34,18378
801,Female,Wales,38,144.78,11227
802,Female,England,38,177.8,23899
803,Female,England,52,152.4,30388
804,Male,England,41,165.1,12536
805,Male,England,51,167.64000000000001,28208
806,Female,Wales,45,165.1,14585
807,Male,England,31,193.04,30227
808,Female,England,41,187.96,21065
809,Male,England,39,185.42000000000002,16823
810,Male,Scotland,48,180.34,50064
811,Male,England,33,182.88,17410
812,Female,Scotland,44,160.02,17628
813,Male,England,33,165.1,43100
814,Female,Scotland,46,160.02,28530
815,Female,Wales,34,162.56,9807
816,Male,Wales,36,185.42000000000002,21202
817,Female,England,37,162.56,50587
818,Male,Wales,42,175.26,26183
819,Male,England,30,180.34,42497
820,Female,England,47,170.18,140221
821,Male,Scotland,41,198.12,132660
822,Female,England,40,165.1,32472
823,Female,Wales,37,182.88,13844
824,Female,Wales,43,157.48,9245
825,Female,Wales,42,165.1,107918
826,Female,England,49,162.56,11227
827,Male,England,38,160.02,21864
828,Male,England,38,172.72,15940
829,Female,Wales,45,152.4,50545
830,Female,Wales,35,154.94,10493
831,Male,Wales,36,175.26,38284
832,Female,Scotland,27,175.26,27961
833,Female,England,35,160.02,14254
834,Male,England,31,165.1,87910
835,Female,Scotland,40,147.32,9274
836,Male,England,52,162.56,25956
837,Male,England,45,167.64000000000001,12336
838,Male,England,35,177.8,42430
839,Female,Scotland,39,137.16,11601
840,Male,Wales,43,172.72,11675
841,Male,England,42,175.26,25907
842,Female,Scotland,41,177.8,14712
843,Male,Scotland,38,193.04,36277
844,Male,England,30,185.42000000000002,14925
845,Female,Wales,42,172.72,21657
846,Female,Scotland,41,162.56,28036
847,Female,England,38,185.42000000000002,9315
848,Female,England,39,175.26,14569
849,Female,England,38,172.72,36740
850,Female,Scotland,37,167.64000000000001,12983
851,Male,England,52,170.18,24393
852,Female,England,42,172.72,15995
853,Male,England,40,180.34,35227
854,Male,England,40,187.96,18155
855,Male,Scotland,27,170.18,13466
856,Male,Scotland,35,170.18,21463
857,Female,Scotland,40,172.72,14700
858,Male,Wales,33,170.18,48748
859,Male,Scotland,54,185.42000000000002,18699
860,Female,Wales,42,165.1,35627
861,Female,Scotland,34,157.48,11613
862,Female,England,46,165.1,100979
863,Female,England,42,165.1,50294
864,Male,Wales,45,167.64000000000001,19476
865,Female,Wales,32,154.94,15150
866,Male,England,45,180.34,16043
867,Male,Scotland,50,154.94,17433
868,Female,Wales,41,172.72,27759
869,Male,England,49,185.42000000000002,14177
870,Female,England,36,152.4,32660
871,Female,Scotland,40,162.56,39367
872,Female,England,48,170.18,12743
873,Female,England,42,172.72,73174
874,Male,England,40,185.42000000000002,25541
875,Male,Scotland,40,190.5,29816
876,Male,Wales,38,185.42000000000002,30840
877,Female,England,34,165.1,14902
878,Female,Wales,46,170.18,15076
879,Male,Scotland,42,170.18,29680
880,Female,Wales,43,165.1,34479
881,Male,England,38,177.8,37073
882,Female,Scotland,43,144.78,30076
883,Male,Wales,42,170.18,11955
884,Female,England,52,160.02,25333
885,Male,Scotland,39,193.04,21568
886,Male,Scotland,34,182.88,16194
887,Female,England,39,160.02,30854
888,Female,England,24,165.1,11961
889,Male,England,42,182.88,22232
890,Male,Wales,43,180.34,29267
891,Female,Scotland,43,177.8,12255
892,Male,Wales,35,152.4,13993
893,Male,Scotland,30,170.18,37702
894,Male,Scotland,36,185.42000000000002,13659
895,Male,England,44,167.64000000000001,19311
896,Male,England,34,200.66,35785
897,Female,Scotland,39,162.56,15117
898,Male,Scotland,39,180.34,17482
899,Male,England,49,152.4,21350
900,Male,England,33,167.64000000000001,14921
901,Male,Scotland,42,185.42000000000002,13508
902,Male,Wales,52,160.02,29827
903,Male,Scotland,42,180.34,17307
904,Female,Wales,28,160.02,11665
905,Male,England,42,182.88,52495
906,Female,England,40,167.64000000000001,13190
907,Female,Wales,35,172.72,19847
908,Female,Wales,33,177.8,45542
909,Male,England,32,175.26,13595
910,Male,Scotland,44,157.48,18546
911,Female,Scotland,54,160.02,11747
912,Male,England,39,190.5,35920
913,Female,Scotland,28,170.18,10476
914,Male,Wales,38,170.18,12682
915,Female,Scotland,36,154.94,136323
916,Female,England,33,152.4,14266
917,Female,Wales,47,160.02,33464
918,Male,Scotland,32,175.26,17019
919,Male,Scotland,41,152.4,16580
920,Male,England,46,177.8,70885
921,Female,England,26,165.1,9588
922,Female,Scotland,47,154.94,14253
923,Female,England,41,165.1,13397
924,Female,Scotland,30,165.1,60599
925,Female,Scotland,42,162.56,14669
926,Female,England,43,167.64000000000001,10749
927,Male,England,32,170.18,12265
928,Male,Scotland,42,190.5,36648
929,Male,England,39,180.34,19355
930,Female,England,42,177.8,22396
931,Female,Scotland,39,157.48,11466
932,Male,Wales,28,187.96,15789
933,Female,Scotland,29,172.72,134188
934,Female,England,39,185.42000000000002,26672
935,Female,England,33,165.1,12114
936,Male,Wales,54,177.8,23207
937,Male,Wales,40,185.42000000000002,15345
938,Female,Scotland,44,165.1,18994
939,Male,England,40,185.42000000000002,52280
940,Female,Wales,41,172.72,18252
941,Female,Wales,40,165.1,17480
942,Female,Wales,34,167.64000000000001,20448
943,Female,Scotland,51,165.1,32966
944,Female,Wales,45,152.4,19901
945,Female,England,31,167.64000000000001,50203
946,Female,England,43,162.56,33377
947,Male,Wales,45,160.02,30602
948,Male,Scotland,43,182.88,12811
949,Male,Wales,46,195.58,13647
950,Male,England,35,167.64000000000001,103700
951,Male,Wales,41,187.96,14901
952,Male,England,41,160.02,37015
953,Female,England,43,162.56,31085
954,Male,Wales,34,198.12,26526
955,Male,England,35,175.26,24778
956,Male,England,38,170.18,24042
957,Male,Scotland,32,182.88,12579
958,Female,England,31,165.1,10449
959,Male,Scotland,35,187.96,33201
960,Female,Wales,39,160.02,12797
961,Male,Scotland,48,180.34,22630
962,Female,England,44,165.1,72994
963,Female,England,42,175.26,18571
964,Male,England,41,165.1,28299
965,Female,England,42,167.64000000000001,32748
966,Female,Scotland,39,165.1,28323
967,Male,Scotland,33,177.8,14719
968,Male,Wales,44,167.64000000000001,15643
969,Male,England,46,177.8,61669
970,Male,England,36,182.88,15369
971,Female,Scotland,40,162.56,9298
972,Female,England,44,170.18,12887
973,Female,Scotland,38,172.72,44988
974,Male,Scotland,34,193.04,16184
975,Male,Wales,33,177.8,14421
976,Male,England,43,172.72,23038
977,Female,Scotland,42,175.26,11362
978,Female,Wales,47,167.64000000000001,26828
979,Female,Scotland,39,170.18,50863
980,Male,Scotland,35,193.04,17040
981,Male,England,39,187.96,31812
982,Female,England,45,162.56,22275
983,Female,Wales,34,175.26,9867
984,Male,Wales,41,165.1,73251
985,Male,Scotland,49,172.72,16830
986,Female,Scotland,39,170.18,9248
987,Female,Wales,51,152.4,36505
988,Male,England,44,170.18,19681
989,Female,England,36,190.5,37431
990,Female,England,43,172.72,13572
991,Male,Scotland,40,165.1,18674
992,Male,Wales,37,198.12,21630
993,Female,Wales,49,157.48,12101
994,Female,Scotland,65,154.94,33281
995,Female,Scotland,57,170.18,24146
996,Male,Scotland,36,177.8,47533
997,Female,Wales,36,162.56,22847
998,Male,Wales,43,193.04,11562
999,Female,Wales,49,152.4,27591
1000,Female,Wales,36,165.1,11947
1001,Male,England,39,195.58,16572
1002,Male,Scotland,45,167.64000000000001,28724
1003,Male,Wales,34,160.02,22511
1004,Female,England,37,157.48,35246
1005,Female,England,47,160.02,14756
1006,Female,Scotland,29,149.86,15171
1007,Female,Scotland,31,185.42000000000002,36380
1008,Female,Scotland,31,170.18,27583
1009,Male,Wales,36,180.34,14167
1010,Female,Scotland,45,167.64000000000001,26642
1011,Female,England,43,162.56,12498
1012,Male,England,42,187.96,43840
1013,Female,Scotland,40,175.26,16647
1014,Male,Scotland,45,160.02,22517
1015,Female,Scotland,42,154.94,10560
1016,Female,England,54,170.18,44419
1017,Male,Scotland,42,175.26,18853
1018,Female,Wales,46,167.64000000000001,13619
1019,Male,Scotland,38,177.8,46043
1020,Male,Scotland,40,172.72,17078
1021,Male,England,35,187.96,12358
1022,Male,England,36,165.1,12048
1023,Male,England,37,185.42000000000002,14322
1024,Female,Scotland,36,172.72,15373
1025,Female,Wales,37,162.56,26732
1026,Male,England,32,172.72,14051
1027,Female,Wales,53,157.48,19451
1028,Female,England,42,167.64000000000001,14690
1029,Female,Wales,38,165.1,19113
1030,Female,Scotland,43,172.72,23017
1031,Male,Wales,43,172.72,14507
1032,Male,Wales,39,167.64000000000001,35046
1033,Male,Wales,29,180.34,18613
1034,Male,Scotland,40,177.8,33116
1035,Female,Wales,39,142.24,20800
1036,Female,Wales,44,175.26,29393
1037,Female,England,38,172.72,44796
1038,Female,England,43,160.02,51825
1039,Female,Wales,38,160.02,13358
1040,Male,England,44,175.26,13935
1041,Female,Wales,52,167.64000000000001,19732
1042,Male,Wales,41,165.1,18727
1043,Female,England,48,165.1,15779
1044,Male,Wales,37,167.64000000000001,12421
1045,Female,England,50,162.56,18564
1046,Female,England,32,175.26,58828
1047,Female,England,47,175.26,64231
1048,Male,England,42,170.18,16503
1049,Male,Scotland,32,185.42000000000002,29287
1050,Male,Scotland,35,175.26,14545
1051,Male,Scotland,37,187.96,11881
1052,Female,Scotland,40,167.64000000000001,22562
1053,Male,Wales,42,167.64000000000001,83043
1054,Male,Wales,33,177.8,15534
1055,Male,England,28,162.56,18373
1056,Female,Scotland,39,149.86,28131
1057,Female,England,37,160.02,17281
1058,Male,England,45,170.18,72472
1059,Male,Scotland,31,157.48,19353
1060,Male,Scotland,28,172.72,16648
1061,Male,Scotland,34,180.34,23537
1062,Female,England,38,157.48,38181
1063,Female,Scotland,40,154.94,35187
1064,Male,Scotland,40,162.56,32285
1065,Female,Scotland,45,167.64000000000001,17049
1066,Male,Wales,36,195.58,21844
1067,Male,England,39,187.96,18490
1068,Male,Scotland,41,167.64000000000001,45070
1069,Female,England,53,165.1,9956
1070,Male,England,40,177.8,30520
1071,Male,Wales,37,175.26,31021
1072,Female,Wales,38,170.18,22880
1073,Male,Scotland,46,172.72,30600
1074,Male,Wales,44,165.1,26342
1075,Female,England,32,160.02,18008
1076,Male,England,32,182.88,16874
1077,Male,England,42,167.64000000000001,39169
1078,Female,Scotland,39,149.86,10110
1079,Female,Scotland,45,147.32,16094
1080,Male,Scotland,49,180.34,17562
1081,Female,England,33,160.02,31362
1082,Female,Scotland,46,149.86,21600
1083,Male,Scotland,25,172.72,34034
1084,Female,Wales,44,149.86,132674
1085,Female,England,41,170.18,19319
1086,Male,Scotland,42,170.18,22999
1087,Female,England,41,165.1,20410
1088,Female,Wales,46,167.64000000000001,38079
1089,Female,Wales,38,157.48,12462
1090,Male,Scotland,44,195.58,23942
1091,Female,Scotland,40,165.1,18572
1092,Male,Wales,40,198.12,63401
1093,Female,England,43,162.56,29530
1094,Female,Scotland,34,160.02,15838
1095,Male,England,34,167.64000000000001,171939
1096,Male,Wales,38,190.5,11911
1097,Female,Scotland,47,170.18,14056
1098,Female,Wales,38,170.18,10763
1099,Female,England,24,170.18,43752
1100,Male,Wales,32,165.1,17770
1101,Female,England,32,167.64000000000001,16539
1102,Female,Scotland,32,157.48,15935
1103,Male,Wales,35,172.72,55382
1104,Male,Scotland,48,160.02,40090
1105,Female,Scotland,45,162.56,33364
1106,Male,Scotland,45,182.88,16729
1107,Male,Scotland,37,180.34,18721
1108,Female,England,30,157.48,46864
1109,Female,Scotland,41,165.1,23050
1110,Female,Scotland,53,149.86,50184
1111,Male,England,39,172.72,33099
1112,Male,Scotland,46,182.88,16832
1113,Female,Wales,39,162.56,28763
1114,Male,Wales,46,172.72,16576
1115,Female,Wales,47,160.02,43745
1116,Male,Wales,56,180.34,95025
1117,Male,Wales,35,177.8,31327
1118,Male,Scotland,33,170.18,24090
1119,Male,England,37,187.96,16114
1120,Female,Wales,32,154.94,21002
1121,Female,England,32,162.56,10926
1122,Male,Wales,34,167.64000000000001,23293
1123,Female,Scotland,33,180.34,33206
1124,Female,Scotland,42,160.02,34625
1125,Male,Wales,45,170.18,11414
1126,Female,Scotland,29,152.4,22481
1127,Female,Scotland,26,182.88,11360
1128,Male,England,36,182.88,19946
1129,Female,Wales,43,177.8,15751
1130,Female,Scotland,37,170.18,39154
1131,Male,Scotland,41,160.02,22510
1132,Male,Scotland,45,167.64000000000001,14640
1133,Male,England,38,185.42000000000002,61697
1134,Female,England,33,157.48,24301
1135,Male,Scotland,39,172.72,27948
1136,Female,Scotland,47,152.4,18263
1137,Male,Scotland,27,190.5,32876
1138,Male,Wales,35,167.64000000000001,12365
1139,Male,Scotland,40,172.72,26249
1140,Male,Wales,36,172.72,33598
1141,Female,Scotland,30,187.96,13455
1142,Female,England,35,170.18,47995
1143,Female,England,30,165.1,9479
1144,Female,England,31,177.8,21045
1145,Male,Scotland,34,165.1,15034
1146,Female,Scotland,41,149.86,31228
1147,Male,Scotland,22,167.64000000000001,24571
1148,Female,Scotland,25,157.48,10257
1149,Male,England,39,175.26,20535
1150,Male,England,39,167.64000000000001,14710
1151,Male,England,39,187.96,32839
1152,Female,Wales,41,160.02,20527
1153,Male,Wales,57,180.34,19038
1154,Female,Wales,46,190.5,17413
1155,Male,Wales,36,187.96,10609
1156,Male,England,40,170.18,39699
1157,Female,Wales,41,180.34,28867
1158,Female,England,44,162.56,16767
1159,Female,Wales,47,152.4,17254
1160,Female,Wales,48,172.72,27233
1161,Male,Wales,34,162.56,53994
1162,Female,England,40,172.72,10031
1163,Female,Scotland,30,165.1,12130
1164,Female,England,49,167.64000000000001,25692
1165,Female,Wales,40,180.34,18788
1166,Male,Wales,33,167.64000000000001,10504
1167,Female,Scotland,34,165.1,25012
1168,Male,England,42,172.72,26233
1169,Female,Scotland,44,165.1,11209
1170,Male,Scotland,42,165.1,166314
1171,Female,Wales,36,175.26,29864
1172,Male,England,35,167.64000000000001,42431
1173,Male,England,42,195.58,15963
1174,Female,Wales,34,170.18,31069
1175,Male,Scotland,47,177.8,34125
1176,Male,England,36,167.64000000000001,60639
1177,Female,Wales,24,167.64000000000001,18865
1178,Female,Scotland,40,190.5,18424
1179,Male,Scotland,40,154.94,13025
1180,Female,Wales,38,154.94,29641
1181,Female,Wales,40,167.64000000000001,57389
1182,Male,Scotland,49,182.88,31264
1183,Male,Wales,43,177.8,18117
1184,Female,Wales,41,172.72,9102
1185,Female,England,37,170.18,29462
1186,Female,England,46,160.02,10538
1187,Female,Scotland,36,172.72,27116
1188,Male,England,35,187.96,15041
1189,Male,England,28,172.72,16168
1190,Female,England,32,165.1,19791
1191,Female,England,40,175.26,10974
1192,Female,Scotland,31,170.18,33946
1193,Female,Scotland,40,180.34,29763
1194,Female,Wales,32,167.64000000000001,15853
1195,Female,England,58,182.88,60175
1196,Female,England,38,139.7,32068
1197,Female,Wales,32,182.88,17827
1198,Female,Scotland,36,160.02,12832
1199,Male,Scotland,36,185.42000000000002,61833
1200,Male,England,45,172.72,13724
1201,Male,Scotland,30,160.02,53730
1202,Female,Scotland,28,165.1,11488
1203,Male,England,40,175.26,19780
1204,Female,Scotland,36,180.34,27728
1205,Female,England,35,154.94,29421
1206,Female,England,44,175.26,15005
1207,Female,Scotland,34,165.1,93702
1208,Male,Wales,48,162.56,82145
1209,Male,Wales,46,172.72,18320
1210,Female,England,41,160.02,30012
1211,Female,Wales,40,157.48,90641
1212,Female,England,35,157.48,28000
1213,Female,England,37,167.64000000000001,54146
1214,Male,England,33,187.96,30070
1215,Female,Wales,41,175.26,24102
1216,Male,Scotland,31,200.66,23352
1217,Male,Scotland,35,180.34,12613
1218,Male,Scotland,36,198.12,100376
1219,Female,England,42,170.18,32910
1220,Female,Wales,59,172.72,15373
1221,Male,Scotland,42,182.88,81265
1222,Female,Scotland,51,154.94,9144
1223,Female,Wales,52,160.02,17488
1224,Male,Scotland,41,180.34,24269
1225,Male,Scotland,40,177.8,24026
1226,Male,England,46,185.42000000000002,17632
1227,Male,Wales,43,167.64000000000001,12283
1228,Male,England,36,185.42000000000002,11388
1229,Male,England,47,193.04,51176
1230,Male,Scotland,42,175.26,12631
1231,Male,Scotland,31,170.18,11108
1232,Male,Wales,38,200.66,19119
1233,Male,Scotland,30,185.42000000000002,33484
1234,Female,England,43,160.02,35800
1235,Male,Scotland,30,177.8,16580
1236,Male,Scotland,37,187.96,38419
1237,Female,Scotland,32,154.94,83401
1238,Female,Wales,37,165.1,31910
1239,Male,Scotland,42,172.72,28046
1240,Female,Scotland,36,170.18,23816
1241,Male,Scotland,36,195.58,25327
1242,Male,England,34,182.88,18798
1243,Female,Wales,31,157.48,20131
1244,Female,England,35,157.48,9663
1245,Male,Scotland,40,167.64000000000001,14945
1246,Female,Wales,40,167.64000000000001,14971
1247,Male,England,42,172.72,35813
1248,Female,Wales,36,170.18,18985
1249,Male,England,42,180.34,18770
1250,Female,England,40,152.4,54111
1251,Male,Scotland,27,177.8,23774
1252,Female,Scotland,46,187.96,21275
1253,Female,Wales,45,157.48,25524
1254,Male,Scotland,46,180.34,24943
1255,Male,England,36,167.64000000000001,18416
1256,Female,Scotland,46,165.1,28563
1257,Female,Wales,23,154.94,27033
1258,Female,Scotland,41,152.4,20625
1259,Female,Wales,30,154.94,18036
1260,Female,Wales,39,165.1,39196
1261,Male,Wales,42,172.72,11300
1262,Female,England,44,162.56,14746
1263,Female,Scotland,39,157.48,69285
1264,Male,Scotland,32,198.12,28786
1265,Female,England,54,160.02,29171
1266,Male,Scotland,45,180.34,41735
1267,Female,Wales,29,170.18,21818
1268,Female,Scotland,26,152.4,16036
1269,Female,England,48,167.64000000000001,26135
1270,Male,Wales,43,190.5,20726
1271,Female,England,48,185.42000000000002,26923
1272,Male,Wales,46,185.42000000000002,30758
1273,Female,Wales,45,177.8,14407
1274,Male,England,30,165.1,14733
1275,Female,Wales,48,165.1,16543
1276,Male,Wales,36,180.34,18699
1277,Female,England,39,165.1,12451
1278,Male,Scotland,36,157.48,22433
1279,Male,Scotland,49,167.64000000000001,13781
1280,Female,Wales,40,175.26,13531
1281,Female,Wales,35,175.26,49280
1282,Female,Scotland,49,165.1,34197
1283,Male,Scotland,46,165.1,29545
1284,Male,England,40,167.64000000000001,20898
1285,Female,Wales,47,165.1,20194
1286,Male,England,38,182.88,14873
1287,Female,England,41,165.1,65640
1288,Female,England,38,152.4,16766
1289,Female,England,30,172.72,10943
1290,Female,England,44,177.8,28363
1291,Female,Wales,39,165.1,18705
1292,Male,England,47,185.42000000000002,66566
1293,Female,Scotland,40,139.7,18714
1294,Male,Scotland,44,182.88,16129
1295,Male,England,36,177.8,50006
1296,Female,Scotland,36,165.1,10220
1297,Male,Scotland,26,175.26,10637
1298,Female,Wales,46,160.02,48913
1299,Female,Scotland,40,162.56,56955
1300,Female,Scotland,51,175.26,30867
1301,Female,Wales,40,175.26,54527
1302,Male,Scotland,44,198.12,23941
1303,Female,Scotland,35,170.18,37948
1304,Male,Wales,42,180.34,38755
1305,Male,England,34,165.1,12375
1306,Female,England,22,154.94,23326
1307,Female,England,39,152.4,9770
1308,Female,England,38,154.94,70490
1309,Male,Scotland,43,175.26,29562
1310,Female,Scotland,34,172.72,11029
1311,Female,Wales,25,165.1,8834
1312,Male,Wales,49,187.96,32964
1313,Male,England,52,162.56,31498
1314,Male,Wales,28,170.18,36162
1315,Male,Wales,33,172.72,27740
1316,Female,Wales,50,152.4,12815
1317,Male,England,34,190.5,36472
1318,Male,Wales,41,182.88,17734
1319,Female,Wales,46,170.18,44311
1320,Female,Wales,31,162.56,25894
1321,Female,Wales,34,177.8,16283
1322,Female,Wales,37,152.4,10273
1323,Male,England,32,180.34,19093
1324,Female,Wales,43,157.48,12953
1325,Male,Scotland,44,175.26,17215
1326,Male,England,34,185.42000000000002,27868
1327,Male,England,46,177.8,24983
1328,Male,Scotland,43,187.96,13741
1329,Male,Scotland,47,170.18,14190
1330,Male,Scotland,38,182.88,17115
1331,Male,Scotland,44,180.34,22824
1332,Male,Wales,27,182.88,11443
1333,Male,Wales,39,180.34,109180
1334,Female,Scotland,42,160.02,17625
1335,Male,England,31,172.72,44620
1336,Male,Wales,39,185.42000000000002,11441
1337,Female,Wales,44,154.94,27041
1338,Female,Scotland,40,162.56,45483
1339,Male,Wales,33,185.42000000000002,11642
1340,Male,Wales,32,185.42000000000002,39334
1341,Female,England,38,162.56,18221
1342,Female,Scotland,36,167.64000000000001,11101
1343,Male,Scotland,36,182.88,13620
1344,Male,Scotland,53,193.04,12685
1345,Male,England,45,170.18,13171
1346,Female,Wales,37,162.56,16570
1347,Female,Scotland,34,167.64000000000001,10911
1348,Female,England,37,170.18,38654
1349,Female,England,51,165.1,13664
1350,Male,England,51,172.72,23219
1351,Female,Wales,46,160.02,21406
1352,Male,Wales,40,175.26,21081
1353,Female,Wales,21,154.94,13750
1354,Male,Wales,39,200.66,26929
1355,Female,Wales,28,149.86,19905
1356,Male,Wales,25,182.88,17425
1357,Female,Wales,36,175.26,9548
1358,Female,Wales,43,157.48,13226
1359,Female,England,30,147.32,63462
1360,Male,Scotland,39,190.5,49299
1361,Female,England,34,154.94,18035
1362,Male,Wales,46,170.18,20574
1363,Male,Wales,49,187.96,17848
1364,Female,Wales,51,157.48,12427
1365,Male,Wales,49,177.8,24407
1366,Female,Scotland,45,185.42000000000002,10249
1367,Male,Scotland,34,170.18,14580
1368,Female,Scotland,51,152.4,33656
1369,Male,Wales,42,175.26,18995
1370,Female,Scotland,42,152.4,24552
1371,Male,Wales,48,160.02,14771
1372,Male,England,34,182.88,24338
1373,Female,Scotland,44,154.94,28141
1374,Female,Scotland,38,162.56,14230
1375,Male,Wales,32,170.18,10183
1376,Male,England,39,190.5,57983
1377,Female,Scotland,41,175.26,12219
1378,Female,England,51,152.4,20695
1379,Male,England,36,162.56,19157
1380,Female,Scotland,37,162.56,21253
1381,Male,Wales,34,172.72,108051
1382,Female,England,37,165.1,29104
1383,Female,England,35,157.48,47933
1384,Female,Scotland,30,157.48,53602
1385,Female,Scotland,39,165.1,30501
1386,Male,Scotland,30,185.42000000000002,15089
1387,Female,Scotland,38,167.64000000000001,10221
1388,Female,Wales,51,177.8,18461
1389,Female,Wales,40,152.4,20720
1390,Male,England,42,170.18,19776
1391,Female,Scotland,49,160.02,22313
1392,Male,Wales,50,185.42000000000002,12158
1393,Female,England,43,167.64000000000001,9524
1394,Male,Wales,28,160.02,13028
1395,Male,Wales,40,185.42000000000002,29086
1396,Male,Wales,47,180.34,26884
1397,Female,Scotland,36,167.64000000000001,12517
1398,Female,Wales,38,170.18,29506
1399,Female,England,36,172.72,31284
1400,Male,Scotland,40,193.04,28108
1401,Female,Wales,36,160.02,25420
1402,Female,Scotland,45,160.02,28823
1403,Female,Wales,45,154.94,9554
1404,Female,England,40,160.02,21295
1405,Female,Wales,45,167.64000000000001,11969
1406,Male,Scotland,41,177.8,41602
1407,Male,Wales,38,187.96,158075
1408,Female,Scotland,45,167.64000000000001,40374
1409,Female,Wales,29,162.56,24860
1410,Female,Wales,40,177.8,12282
1411,Female,England,41,175.26,13969
1412,Female,Wales,41,162.56,10499
1413,Male,England,22,165.1,18728
1414,Male,Scotland,39,182.88,43340
1415,Female,Wales,42,160.02,15774
1416,Female,Wales,38,175.26,29898
1417,Male,Scotland,22,175.26,71759
1418,Male,Wales,41,177.8,22117
1419,Female,Wales,28,154.94,32759
1420,Male,England,42,180.34,120812
1421,Male,Wales,41,180.34,24353
1422,Female,Scotland,31,167.64000000000001,30628
1423,Female,Wales,52,160.02,21744
1424,Male,Scotland,38,177.8,33685
1425,Male,Scotland,51,175.26,23627
1426,Male,Wales,36,177.8,14626
1427,Female,Wales,43,154.94,23852
1428,Female,Scotland,29,160.02,24889
1429,Male,England,45,172.72,25817
1430,Male,England,40,180.34,12395
1431,Female,Scotland,35,162.56,21656
1432,Male,Wales,34,180.34,10296
1433,Female,England,38,157.48,73174
1434,Male,Wales,45,165.1,17360
1435,Female,England,54,165.1,15865
1436,Female,Wales,37,162.56,20157
1437,Male,England,36,170.18,24937
1438,Female,Scotland,35,147.32,51167
1439,Male,England,25,187.96,12324
1440,Female,Scotland,33,167.64000000000001,9495
1441,Male,Wales,42,190.5,23525
1442,Female,Scotland,34,187.96,21039
1443,Female,Scotland,42,167.64000000000001,17306
1444,Male,Scotland,50,170.18,22521
1445,Male,England,46,175.26,38688
1446,Female,Scotland,42,172.72,35045
1447,Female,Wales,34,170.18,46090
1448,Male,Wales,36,187.96,13958
1449,Female,Scotland,41,167.64000000000001,9856
1450,Female,Wales,48,157.48,28579
1451,Female,England,34,157.48,14079
1452,Female,Wales,33,172.72,39144
1453,Female,Scotland,46,167.64000000000001,29316
1454,Female,Wales,35,162.56,68085
1455,Female,Wales,33,152.4,8568
1456,Female,Wales,46,177.8,38274
1457,Male,Scotland,41,175.26,18980
1458,Male,England,36,193.04,25227
1459,Male,Scotland,44,180.34,16670
1460,Male,Scotland,47,172.72,15175
1461,Male,England,41,165.1,49312
1462,Male,Scotland,52,177.8,15441
1463,Female,Scotland,34,162.56,33845
1464,Male,Scotland,38,180.34,25527
1465,Male,Scotland,34,185.42000000000002,11605
1466,Female,Scotland,33,167.64000000000001,19149
1467,Male,Wales,41,167.64000000000001,11390
1468,Male,Scotland,39,157.48,40527
1469,Male,Scotland,34,180.34,23658
1470,Male,England,37,190.5,20739
1471,Female,England,36,165.1,11633
1472,Male,Wales,37,175.26,12491
1473,Male,Wales,40,182.88,11136
1474,Female,England,40,170.18,20393
1475,Female,England,38,175.26,15523
1476,Female,Wales,42,160.02,28160
1477,Male,England,39,182.88,24538
1478,Male,Wales,38,187.96,17095
1479,Female,England,33,190.5,9379
1480,Female,Wales,36,160.02,21181
1481,Female,Scotland,41,170.18,13592
1482,Male,Wales,40,185.42000000000002,29094
1483,Female,Scotland,37,157.48,40570
1484,Female,Scotland,45,172.72,11869
1485,Female,Wales,40,162.56,15180
1486,Female,Scotland,37,157.48,23793
1487,Female,Wales,40,167.64000000000001,29149
1488,Female,Scotland,44,157.48,40348
1489,Male,Scotland,40,182.88,27966
1490,Female,Wales,37,157.48,12330
1491,Female,Scotland,39,172.72,16622
1492,Male,Scotland,40,172.72,12775
1493,Male,Scotland,34,187.96,27085
1494,Male,England,41,185.42000000000002,25447
1495,Female,Scotland,39,160.02,12487
1496,Female,Wales,44,167.64000000000001,10285
1497,Female,Wales,34,170.18,37181
1498,Male,England,27,182.88,13234
1499,Male,Scotland,54,182.88,28413
1500,Female,England,49,182.88,14026
1501,Female,Scotland,57,167.64000000000001,14637
1502,Male,England,49,177.8,17157
1503,Male,Scotland,49,180.34,16761
