id,Gender,Country,Age,Height,Income
1320,Female,Wales,31,162.75569218216134,25894
1321,Female,Wales,34,177.67537381988285,16283
1322,Female,Wales,37,153.5610625492324,10273
1323,Male,England,32,180.0445874884594,19093
1324,Female,Wales,43,157.54724152410947,12953
1325,Male,Scotland,44,176.30157261803242,17215
1326,Male,England,34,184.73786581267393,27868
1327,Male,England,46,177.59187573273124,24983
1328,Male,Scotland,43,189.1380606192203,13741
1329,Male,Scotland,47,171.01484269682126,14190
1330,Male,Scotland,38,182.783459958268,17115
1331,Male,Scotland,44,179.79196900492235,22824
1332,Male,Wales,27,181.61080799663392,11443
1333,Male,Wales,39,181.11853846030502,109180
1334,Female,Scotland,42,160.63457465315088,17625
1335,Male,England,31,172.06688168032417,44620
1336,Male,Wales,39,185.4159066210829,11441
1337,Female,Wales,44,155.9732750177806,27041
1338,Female,Scotland,40,163.364932313784,45483
1339,Male,Wales,33,184.66864908767838,11642
1340,Male,Wales,32,185.78537410574174,39334
1341,Female,England,38,161.9782228089353,18221
1342,Female,Scotland,36,167.0884200558548,11101
1343,Male,Scotland,36,181.70807750869562,13620
1344,Male,Scotland,53,192.27730802710238,12685
1345,Male,England,45,170.53170652193197,13171
1346,Female,Wales,37,163.67948398482446,16570
1347,Female,Scotland,34,168.2808825916194,10911
1348,Female,England,37,170.51603415064858,38654
1349,Female,England,51,164.20758315759525,13664
1350,Male,England,51,173.7577705486078,23219
1351,Female,Wales,46,160.49061649907011,21406
1352,Male,Wales,40,175.5620635443845,21081
1353,Female,Wales,21,154.40870240826348,13750
1354,Male,Wales,39,199.80546362530367,26929
1355,Female,Wales,28,150.34003254550515,19905
1356,Male,Wales,25,183.32970804354431,17425
1357,Female,Wales,36,175.08332254282172,9548
1358,Female,Wales,43,156.95748355334274,13226
1359,Female,England,30,148.1768670989558,63462
1360,Male,Scotland,39,190.78884079969163,49299
1361,Female,England,34,154.0121310996339,18035
1362,Male,Wales,46,170.30371709174182,20574
1363,Male,Wales,49,189.16547294419135,17848
1364,Female,Wales,51,157.4104042132016,12427
1365,Male,Wales,49,176.6636336844993,24407
1366,Female,Scotland,45,185.55218797630738,10249
1367,Male,Scotland,34,170.82862610632455,14580
1368,Female,Scotland,51,151.492440405865,33656
1369,Male,Wales,42,174.66040702825268,18995
1370,Female,Scotland,42,151.3868939932014,24552
1371,Male,Wales,48,160.43471567763186,14771
1372,Male,England,34,182.0210998548612,24338
1373,Female,Scotland,44,156.09896592037333,28141
1374,Female,Scotland,38,162.11269221209378,14230
1375,Male,Wales,32,171.39312599064604,10183
1376,Male,England,39,191.0581069239296,57983
1377,Female,Scotland,41,176.19838242537,12219
1378,Female,England,51,152.0977830112911,20695
1379,Male,England,36,162.60233332485626,19157
1380,Female,Scotland,37,161.3144182425019,21253
1381,Male,Wales,34,172.93607589397263,108051
1382,Female,England,37,166.201743329203,29104
1383,Female,England,35,157.4279684180456,47933
1384,Female,Scotland,30,157.22881728337688,53602
1385,Female,Scotland,39,165.15170809561116,30501
1386,Male,Scotland,30,185.44548914289686,15089
1387,Female,Scotland,38,167.11955067797322,10221
1388,Female,Wales,51,177.91812567580962,18461
1389,Female,Wales,40,153.0730413264736,20720
1390,Male,England,42,171.42103485392417,19776
1391,Female,Scotland,49,160.71928358859432,22313
1392,Male,Wales,50,184.51092286668822,12158
1393,Female,England,43,166.64106979194406,9524
1394,Male,Wales,28,159.74879492014017,13028
1395,Male,Wales,40,184.45325852904918,29086
1396,Male,Wales,47,179.10175762456302,26884
1397,Female,Scotland,36,168.0609561054003,12517
1398,Female,Wales,38,169.56734872204837,29506
1399,Female,England,36,172.65262544914933,31284
1400,Male,Scotland,40,192.3559111100168,28108
1401,Female,Wales,36,159.3330511104228,25420
1402,Female,Scotland,45,161.16962158672624,28823
1403,Female,Wales,45,154.7611172915876,9554
1404,Female,England,40,160.32803435301847,21295
1405,Female,Wales,45,166.82180085837774,11969
1406,Male,Scotland,41,178.75022211748842,41602
1407,Male,Wales,38,187.4331881864848,158075
1408,Female,Scotland,45,166.86396911014535,40374
1409,Female,Wales,29,163.66022333494257,24860
1410,Female,Wales,40,177.94948748074268,12282
1411,Female,England,41,176.05682893589318,13969
1412,Female,Wales,41,161.59421390344846,10499
1413,Male,England,22,164.84126810398897,18728
1414,Male,Scotland,39,183.41448088525638,43340
1415,Female,Wales,42,159.0072589591614,15774
1416,Female,Wales,38,175.6250762966028,29898
1417,Male,Scotland,22,174.66250363800108,71759
1418,Male,Wales,41,177.57724697160427,22117
1419,Female,Wales,28,154.81665983446555,32759
1420,Male,England,42,180.41490552098813,120812
1421,Male,Wales,41,179.9175742537391,24353
1422,Female,Scotland,31,166.84773627807306,30628
1423,Female,Wales,52,159.12444612826715,21744
1424,Male,Scotland,38,178.55634700263934,33685
1425,Male,Scotland,51,175.72291527429118,23627
1426,Male,Wales,36,177.18442355823052,14626
1427,Female,Wales,43,155.04203812866086,23852
1428,Female,Scotland,29,159.31005095660868,24889
1429,Male,England,45,172.4040219318143,25817
1430,Male,England,40,181.51856700313007,12395
1431,Female,Scotland,35,163.08080878135468,21656
1432,Male,Wales,34,180.82813699272523,10296
1433,Female,England,38,158.4941154348391,73174
1434,Male,Wales,45,166.28755247189937,17360
1435,Female,England,54,165.68645507003646,15865
1436,Female,Wales,37,162.61991462459906,20157
1437,Male,England,36,170.13410382129825,24937
1438,Female,Scotland,35,148.33425091161405,51167
1439,Male,England,25,187.05396344154693,12324
1440,Female,Scotland,33,168.21865710579382,9495
1441,Male,Wales,42,190.02636402412253,23525
1442,Female,Scotland,34,187.7324823182513,21039
1443,Female,Scotland,42,168.68148509984852,17306
1444,Male,Scotland,50,170.17018204543697,22521
1445,Male,England,46,175.73229774293097,38688
1446,Female,Scotland,42,171.96015995381833,35045
1447,Female,Wales,34,169.48739314287863,46090
1448,Male,Wales,36,188.86951252000998,13958
1449,Female,Scotland,41,167.51710441828462,9856
1450,Female,Wales,48,157.77317427446621,28579
1451,Female,England,34,157.67231759362087,14079
1452,Female,Wales,33,172.4484045342341,39144
1453,Female,Scotland,46,166.94049590647649,29316
1454,Female,Wales,35,163.05186087551053,68085
1455,Female,Wales,33,152.2761749620683,8568
1456,Female,Wales,46,178.8043343327258,38274
1457,Male,Scotland,41,176.19022429153924,18980
1458,Male,England,36,193.53087706225145,25227
1459,Male,Scotland,44,180.56189801549058,16670
1460,Male,Scotland,47,173.2864708781217,15175
1461,Male,England,41,165.80939914932983,49312
1462,Male,Scotland,52,176.6331360679134,15441
1463,Female,Scotland,34,161.9145144024989,33845
1464,Male,Scotland,38,179.98099334560962,25527
1465,Male,Scotland,34,185.46560789312733,11605
1466,Female,Scotland,33,167.31318387819218,19149
1467,Male,Wales,41,167.0317445851805,11390
1468,Male,Scotland,39,156.6141275836184,40527
1469,Male,Scotland,34,180.38839033679037,23658
1470,Male,England,37,190.943628645323,20739
1471,Female,England,36,166.22260888626386,11633
1472,Male,Wales,37,175.09843603710416,12491
1473,Male,Wales,40,181.73910072817316,11136
1474,Female,England,40,169.31265483293976,20393
1475,Female,England,38,175.77768810985083,15523
1476,Female,Wales,42,160.7335302999875,28160
1477,Male,England,39,184.07426255280296,24538
1478,Male,Wales,38,189.19726912463042,17095
1479,Female,England,33,189.4915757337183,9379
1480,Female,Wales,36,160.86551702411973,21181
1481,Female,Scotland,41,169.58323808312693,13592
1482,Male,Wales,40,185.85592577632485,29094
1483,Female,Scotland,37,158.49081666746065,40570
1484,Female,Scotland,45,172.46992659885257,11869
1485,Female,Wales,40,163.24924217542238,15180
1486,Female,Scotland,37,158.41553549568553,23793
1487,Female,Wales,40,168.34055347038543,29149
1488,Female,Scotland,44,158.57416199138046,40348
1489,Male,Scotland,40,181.7336816526564,27966
1490,Female,Wales,37,158.20062669543853,12330
1491,Female,Scotland,39,172.73446716375824,16622
1492,Male,Scotland,40,173.77116111617758,12775
1493,Male,Scotland,34,187.69908729048484,27085
1494,Male,England,41,184.78626789498998,25447
1495,Female,Scotland,39,160.77483509996344,12487
1496,Female,Wales,44,167.10760903517158,10285
1497,Female,Wales,34,170.82482659931318,37181
1498,Male,England,27,183.901175616448,13234
1499,Male,Scotland,54,183.7918530139177,28413
1500,Female,England,49,183.70539032026602,14026
1501,Female,Scotland,57,168.63836769989618,14637
1502,Male,England,49,176.9610261817551,17157
1503,Male,Scotland,49,179.62156585390017,16761
1504,Male,Scotland,51,172.1185129470765,17798
1505,Female,Scotland,39,162.13559122052195,11738
1506,Female,England,32,170.54253468863965,20371
1507,Female,England,43,177.3764992443931,71183
1508,Male,Wales,34,184.30777775860295,12997
1509,Male,Scotland,37,177.73805122595485,39529
1510,Male,Wales,48,168.13912859036634,18131
1511,Female,England,33,164.13632286014206,25387
1512,Male,Scotland,48,155.18239970735374,28989
1513,Female,England,42,183.0500513213133,16716
1514,Male,Wales,35,171.40147812404288,30346
1515,Male,England,46,186.05210237882076,14274
1516,Female,Scotland,28,160.45720910556244,14046
1517,Female,Wales,45,166.27610173349785,11188
1518,Male,England,36,178.88312986990096,31184
1519,Male,England,31,185.8939923163214,20303
1520,Female,Wales,30,163.5107530226031,22339
1521,Female,England,39,176.36337362085294,144496
1522,Male,Wales,46,184.44144042724534,19874
1523,Female,England,35,148.94040335182603,14288
1524,Male,England,51,172.37709434888615,13976
1525,Male,Wales,45,168.41479332089355,38539
1526,Male,England,36,162.6117425154593,48201
1527,Female,England,30,167.13042831508596,10149
1528,Male,Wales,36,188.4937436509324,16692
1529,Male,Wales,35,169.7106530717232,11470
1530,Male,Scotland,35,171.5394878057988,11144
1531,Male,England,36,181.34435420537986,22069
1532,Male,Wales,48,187.8162634008913,22979
1533,Male,Wales,28,179.04211459467297,68293
1534,Female,Scotland,35,174.66386242850626,37812
1535,Male,Scotland,38,174.0999512556393,26050
1536,Male,England,35,171.52890050258307,26679
1537,Female,Scotland,37,165.63599685622052,25363
1538,Male,England,44,188.9731357273047,21628
1539,Male,Scotland,31,171.38840988529148,18667
1540,Male,Scotland,33,192.05198998412533,27214
1541,Female,Scotland,44,178.65213610516685,46287
1542,Female,Wales,39,155.39690985894853,11461
1543,Male,Wales,40,149.0685427283832,63095
1544,Male,England,39,172.38607475004108,30632
1545,Male,Wales,44,180.6559758313792,21082
1546,Female,Scotland,24,156.5926159754403,24138
1547,Male,England,47,180.37729846541856,24667
1548,Male,England,28,157.7383984774618,47214
1549,Male,Wales,50,166.849264925632,16467
1550,Male,England,38,165.82315374782874,12867
1551,Female,Scotland,32,156.80361249295152,9547
1552,Male,Wales,39,174.7262889574118,30615
1553,Female,England,46,164.93707709575756,33119
1554,Male,England,47,168.57404901075847,11608
1555,Female,Scotland,44,147.69241479696927,27715
1556,Female,England,46,155.5799771706226,15577
1557,Female,Wales,49,146.53386705898214,15052
1558,Female,England,48,156.13047211078447,11941
1559,Female,Scotland,50,159.68463451663698,46452
1560,Male,Wales,38,184.97015255058474,18050
1561,Male,Wales,32,175.94446781235246,21452
1562,Female,Scotland,43,157.90832828026288,28168
1563,Male,England,36,169.98457402057574,24077
1564,Female,England,47,175.06535569344805,41934
1565,Male,Scotland,45,178.40097343782776,21551
1566,Female,Scotland,31,151.89045097808724,12806
1567,Male,Wales,47,185.91611144345057,129389
1568,Male,Wales,41,171.14759189863904,30147
1569,Male,Scotland,45,179.02232736445708,24180
1570,Male,Wales,39,189.37398545112902,14605
1571,Male,England,52,193.5623520378842,22899
1572,Female,England,30,160.49467015386267,21806
1573,Female,England,43,166.63696524128824,12342
1574,Female,Wales,46,169.07396218932286,11738
1575,Male,England,33,170.17414550401924,26116
1576,Female,England,50,151.2688396329117,33686
1577,Male,Wales,39,175.13836905743528,48093
1578,Male,Wales,35,174.11550371492197,12827
1579,Female,Wales,36,148.08514431293833,38713
1580,Male,Wales,35,153.33216015028293,26784
1581,Male,Wales,42,164.59327677616972,21423
1582,Female,Wales,46,174.27298840978312,18004
1583,Female,Wales,37,173.29268669677188,13785
1584,Female,Wales,47,167.4682602623922,12172
1585,Female,Wales,38,171.13417625404236,9778
1586,Male,Wales,32,175.96742781044813,10467
1587,Male,Scotland,47,162.23046682268858,21290
1588,Male,Wales,42,185.8847507021608,12795
1589,Female,Scotland,41,155.71432566104357,10751
1590,Male,England,44,169.09820127106119,24966
1591,Female,Wales,42,154.91054049943378,33161
1592,Male,Wales,45,180.53790157716102,19839
1593,Male,Wales,29,181.3568729263945,38889
1594,Female,England,41,173.86377453787054,19585
1595,Female,England,40,158.93646186381474,12130
1596,Female,Wales,44,163.2735620577544,10155
1597,Male,Scotland,39,156.9130195191238,58573
1598,Male,Scotland,45,176.8690678401259,13189
1599,Female,England,41,170.00861248692422,9531
1600,Male,England,57,170.57530316510596,124649
1601,Male,England,52,180.47396602665933,22604
1602,Female,Wales,52,164.71645543731572,29170
1603,Male,Scotland,54,157.9328721319488,17693
1604,Male,England,44,174.26353647421698,13655
1605,Male,Wales,45,173.6721818262171,13498
1606,Female,Wales,36,166.20143678670337,9462
1607,Female,Scotland,38,177.1102441196563,34319
1608,Female,Scotland,37,162.17616809116123,36733
1609,Male,Wales,44,162.46744552455462,38247
1610,Male,Scotland,52,171.55868775499846,29561
1611,Female,Scotland,40,156.42780892897588,18628
1612,Female,Wales,42,166.83182176779695,16026
1613,Female,England,47,168.62700425215132,34345
1614,Male,Wales,43,171.83574916821013,47700
1615,Male,England,45,172.30942899022352,32101
1616,Male,Scotland,46,166.6423148533029,19297
1617,Male,England,33,179.09749682720096,18156
1618,Female,Wales,30,149.88101165913648,21244
1619,Male,Scotland,42,187.53395354288065,21906
1620,Female,Wales,41,166.83048195069392,25113
1621,Female,England,38,163.85421283767445,18325
1622,Female,England,33,164.64639177986223,14638
1623,Female,Scotland,36,159.78587486885846,20525
1624,Female,Scotland,41,165.96486002048886,48605
1625,Female,England,32,160.84331648420766,11554
1626,Female,England,32,180.0782890850326,26053
1627,Female,Scotland,39,165.45492704637738,19705
1628,Female,Scotland,29,181.41126389559415,27669
1629,Male,England,45,181.55200829963468,53666
1630,Female,Scotland,44,158.81624967524795,23727
1631,Female,England,41,166.68284839574662,16173
1632,Male,Scotland,31,179.03113987147862,149152
1633,Female,England,38,157.39370403620845,33034
1634,Male,Wales,37,170.56868597767385,21831
1635,Female,Wales,47,155.01862932619696,18992
1636,Female,Scotland,44,165.174427214928,9641
1637,Female,England,37,183.56130739269574,10159
1638,Male,Wales,47,172.66656305958088,11121
1639,Male,Wales,48,174.24650809053313,48500
1640,Male,Wales,33,182.7623229568232,37456
1641,Female,England,30,152.58811426829135,10647
1642,Female,Scotland,48,180.66963740242534,9265
1643,Male,Wales,32,187.38728339367137,26573
1644,Female,Wales,35,161.0597841253387,13105
1645,Female,England,43,149.2881911241013,10116
1646,Female,Wales,46,162.8328009664701,22823
1647,Female,England,30,181.5227379466394,44182
1648,Female,Scotland,36,182.52972881805186,16777
1649,Male,Wales,35,186.70304162804086,26969
1650,Female,England,32,166.07957498853418,16287
1651,Male,Wales,38,188.76323272836106,40313
1652,Female,Scotland,34,167.95875346623487,9535
1653,Female,England,41,165.80792475942886,26658
1654,Female,Scotland,31,183.18481685669508,17936
1655,Male,Scotland,36,162.71481825280483,49213
1656,Male,England,44,190.38481665136837,19629
1657,Male,England,42,187.9121663191741,32985
1658,Female,Wales,42,166.50712844684912,21621
1659,Female,Wales,42,165.7383667621757,20407
1660,Female,Scotland,37,164.0174380983435,11486
1661,Female,England,44,179.41481272561523,45479
1662,Female,Scotland,31,157.77915493050455,24483
1663,Male,Scotland,41,186.62763465752607,38036
1664,Male,Wales,39,182.5900041355024,28940
1665,Female,Wales,39,147.9535777329454,131370
1666,Female,Scotland,21,178.33738865988886,11419
1667,Male,England,49,174.30388384693336,65499
1668,Male,England,49,177.03564264180602,25166
1669,Male,England,49,169.35846829990885,177840
1670,Male,Scotland,42,172.01369941634107,23467
1671,Female,Scotland,38,168.19747669637414,9732
1672,Female,England,46,160.37345812368022,19596
1673,Female,Wales,45,162.33090942621067,18553
1674,Female,Scotland,44,175.19391144428673,11470
1675,Female,Scotland,42,178.72868640285972,14929
1676,Male,Scotland,25,193.42246360047272,14370
1677,Female,England,37,154.92286196269845,25079
1678,Male,Scotland,39,158.14568857735298,22088
1679,Female,Scotland,34,171.15387762349377,9271
1680,Female,Scotland,34,159.95054838773666,17345
1681,Female,England,44,173.71273837035625,22767
1682,Male,Wales,44,156.56517830988844,23445
1683,Male,England,44,194.2568443984539,65752
1684,Male,Wales,33,158.90786998732068,13473
1685,Female,England,51,171.53440126195918,36405
1686,Male,Scotland,26,168.5935527337445,26878
1687,Female,England,42,155.44836606287856,32676
1688,Female,England,47,180.43914447381752,42200
1689,Female,England,37,168.82052525110836,19693
1690,Male,England,35,173.72202191634665,14330
1691,Male,Wales,38,182.36944169542838,17063
1692,Male,Scotland,46,183.93936598826195,28308
1693,Male,Wales,26,179.8285025880675,46552
1694,Female,Wales,42,170.7082402139171,16523
1695,Female,Scotland,36,160.01057910624095,13147
1696,Female,Wales,45,169.6750637511135,9270
1697,Female,Scotland,39,162.18808257058254,29380
1698,Female,England,34,176.75015302027498,32421
1699,Male,England,41,179.50692709251211,35979
1700,Male,England,40,166.93998008616393,35678
1701,Male,Wales,38,162.86686049210766,12135
1702,Female,England,42,181.79987836639378,28431
1703,Male,England,29,193.12894862938342,16544
1704,Male,England,39,176.53265783319804,41839
1705,Male,England,24,176.4735842552649,23786
1706,Male,Wales,32,169.9658118722445,21124
1707,Female,Scotland,49,172.77889505421754,16585
1708,Female,England,44,165.2619534733369,10816
1709,Male,Scotland,38,177.08413331706626,14101
1710,Male,England,39,173.55411079616334,11754
1711,Male,Wales,39,182.55489130369563,13958
1712,Male,Wales,45,172.48103922866713,16531
1713,Female,Scotland,29,159.6769189738079,31279
1714,Male,Scotland,38,195.36882780381615,15429
1715,Female,England,27,146.83356860720912,9872
1716,Male,Scotland,51,169.90339069738852,17926
1717,Male,England,50,186.0098261676646,19786
1718,Female,England,37,158.71690540190798,22401
1719,Female,Scotland,33,172.9347296237888,45372
1720,Female,Wales,30,161.8891805015407,9812
1721,Female,Wales,52,175.0038458962017,54957
1722,Female,Scotland,25,152.37909337305385,32411
1723,Male,Wales,41,167.675047787744,22612
1724,Female,England,43,185.48100118934553,31419
1725,Male,Wales,22,166.74947634953188,38963
1726,Female,Wales,41,176.53099271862658,33777
1727,Female,England,30,164.98045513330777,17026
1728,Female,England,39,172.676732695437,19935
1729,Female,England,32,159.61100862621507,32219
1730,Male,Scotland,37,176.9723695939487,35884
1731,Male,England,37,185.17330742708998,25308
1732,Male,Scotland,35,176.33941338525824,18756
1733,Female,Wales,36,176.32322481967753,22632
1734,Male,Scotland,49,172.031832250072,14258
1735,Female,Wales,57,177.69200964427495,16217
1736,Male,England,43,166.9889003463463,43988
1737,Male,Wales,42,170.9981278330084,28677
1738,Female,England,37,155.84656668948094,57460
1739,Female,Wales,34,167.1527393404232,17660
1740,Male,Wales,44,184.52878378094456,89730
1741,Female,Scotland,41,157.2915901726767,9611
1742,Male,Scotland,45,154.0348788034023,21827
1743,Male,Scotland,32,172.60409467560578,16381
1744,Female,Wales,27,172.7287415170349,14357
1745,Male,England,41,171.55475638077093,41677
1746,Female,England,35,163.5199417292638,73177
1747,Male,England,47,177.17379529318583,23473
1748,Male,Wales,47,169.64028421361547,19781
1749,Male,England,35,177.8476765088688,35550
1750,Female,England,41,173.43177067868567,20941
1751,Female,England,37,161.77640660403674,27580
1752,Male,Scotland,43,180.15132960943,39979
1753,Female,Wales,28,161.15618123062242,11595
1754,Female,Wales,41,160.01756717568045,30858
1755,Male,Wales,40,179.3207227868214,16236
1756,Female,England,39,166.1820942088512,26195
1757,Male,England,45,188.7978757670534,18911
1758,Male,Wales,37,178.60356053978308,12222
1759,Male,England,43,161.64649437985597,12322
1760,Female,Scotland,33,153.76895345920428,15806
1761,Male,Scotland,35,171.4776888421283,16290
1762,Male,Wales,48,166.98764224252446,36617
1763,Female,Wales,42,154.23686073520074,14175
1764,Male,Scotland,32,182.31269206381282,43809
1765,Male,Wales,36,174.41993690907773,59171
1766,Female,England,38,180.39151387330486,11062
1767,Male,Scotland,38,177.6341394556428,19756
1768,Male,Scotland,49,188.94925538681935,47245
1769,Female,Wales,42,150.87840051927506,37178
1770,Female,England,41,160.61740779569635,17532
1771,Male,Wales,46,174.52766248230145,13109
1772,Male,England,41,159.91687250354707,32669
1773,Male,Scotland,40,180.64829373163718,61268
1774,Female,Wales,36,161.90718297252627,19344
1775,Male,England,47,190.7626044033437,26013
1776,Female,Wales,34,166.2957057480408,18620
1777,Male,Wales,30,172.50436663217292,43426
1778,Female,Wales,31,164.53752196620877,27896
1779,Female,Scotland,39,161.74830083637443,32121
1780,Female,Wales,41,170.2560795992065,12107
1781,Male,Wales,30,185.86936577228704,23212
1782,Male,England,33,180.79993109769063,35244
1783,Female,Wales,29,168.94658238320508,20963
1784,Female,England,41,166.3512882183619,47771
1785,Female,Wales,49,166.97470219480613,17707
1786,Male,Wales,47,201.52434822872135,10823
1787,Male,Scotland,43,179.30979912717424,166919
1788,Female,Wales,43,141.57810515358003,10975
1789,Male,England,43,173.4013247943201,15017
1790,Female,Wales,45,163.54416784020012,17623
1791,Male,Scotland,32,180.53677287933664,21820
1792,Male,Wales,29,191.03232476108747,14304
1793,Male,Wales,38,179.78062840063728,10244
1794,Female,England,44,166.91199230592375,14520
1795,Female,Scotland,49,181.6352978875197,17844
1796,Male,England,46,175.7808355387631,77929
1797,Female,England,36,155.4213326110598,21054
1798,Male,Scotland,33,188.39710584095468,16738
1799,Female,England,25,162.45952131948366,19546
1800,Male,Scotland,31,177.4345565312511,22163
1801,Female,England,30,181.77637309973485,13132
1802,Male,Scotland,46,175.0045446706942,21446
1803,Female,Wales,48,154.57919072580236,24270
1804,Female,Scotland,39,168.29410799610926,30865
1805,Female,England,33,167.7096444617362,11461
1806,Female,Wales,31,175.31608819113245,30212
1807,Female,England,44,163.73482705591485,145853
1808,Male,England,31,156.2124373507939,25938
1809,Male,Scotland,29,183.55922445594564,15273
1810,Male,England,35,185.79892587822675,30966
1811,Female,Wales,43,168.66416824493956,13135
1812,Male,Wales,46,181.62055248354991,31060
1813,Female,Wales,31,175.22056360811396,19371
1814,Female,England,35,167.07594758739828,24143
1815,Female,England,38,161.35344881181229,12582
1816,Male,England,37,171.81543819557947,22315
1817,Male,Scotland,28,177.0719152515855,14628
1818,Female,England,37,163.26992981405036,17081
1819,Male,England,37,176.66021271743293,12918
1820,Male,Scotland,36,173.56435144164206,36773
1821,Female,England,46,160.5332258387886,101091
1822,Male,Scotland,42,175.79455211281638,63537
1823,Male,England,46,158.76436215075955,11635
1824,Female,Scotland,44,148.97515398761868,29685
1825,Male,Wales,37,168.14847986956966,15601
1826,Female,Scotland,46,173.49993334139288,13346
1827,Female,Wales,47,148.6028994514322,17278
1828,Male,Scotland,44,169.8694404311508,30788
1829,Female,Wales,41,154.83048970450295,18177
1830,Male,Scotland,30,180.06614291300545,45320
1831,Female,England,38,163.7520449297652,29724
1832,Female,England,46,172.4406735479108,19376
1833,Female,Scotland,36,164.55570447110418,34038
1834,Male,England,46,176.68413924722753,13742
1835,Male,Scotland,38,174.73543841363983,16169
1836,Female,England,44,152.6941009969013,11053
1837,Male,England,36,173.54587677401724,17118
1838,Female,England,47,174.8765518833793,17735
1839,Female,England,38,164.745140872029,22113
1840,Male,Scotland,46,167.43178850527892,33452
1841,Male,England,45,177.83775459705245,37663
1842,Male,England,40,171.5892386829249,16722
1843,Male,England,32,164.82280407138046,17977
1844,Female,Wales,37,155.52833743769307,17892
1845,Female,Wales,44,164.62852390617905,11844
1846,Female,Scotland,39,173.8758321827394,9624
1847,Male,England,49,204.82052213970428,13457
1848,Female,Scotland,34,166.74568853614065,29842
1849,Female,Scotland,45,151.80196433884433,11796
1850,Male,England,22,176.34528369394553,24079
1851,Female,Wales,45,158.2781577757969,45915
1852,Female,England,49,176.16677867309014,15760
1853,Male,England,36,182.28283277383522,44221
1854,Male,England,64,177.8336050412304,29618
1855,Male,Wales,41,181.38020842775617,19785
1856,Male,Wales,47,174.91877649775896,11971
1857,Male,England,52,180.4417291117635,22558
1858,Male,England,49,180.79773315154972,32976
1859,Female,Scotland,32,172.59218898371861,21025
1860,Male,Wales,41,166.1711535213052,10543
1861,Female,Wales,39,161.58133221139562,12659
1862,Female,England,27,165.9365458130845,15323
1863,Male,Wales,35,174.38654869268615,29056
1864,Male,Scotland,41,194.5923590264878,44680
1865,Female,Wales,43,163.83254566878324,24736
1866,Male,England,41,190.50791328519347,36569
1867,Male,England,30,172.61045981249862,24115
1868,Male,Wales,50,161.86530343623326,43908
1869,Male,Scotland,40,178.11268598923704,39524
1870,Male,Wales,42,196.1394749526793,18931
1871,Male,England,40,177.77855554680298,14226
1872,Female,England,42,161.21028658636914,31066
1873,Male,England,45,173.7411624313905,32166
1874,Female,Wales,36,167.90550830390922,110140
1875,Female,Wales,36,150.9188434496897,111919
1876,Male,Scotland,38,171.84967292913902,42416
1877,Female,Wales,35,171.86488272052418,9064
1878,Male,Scotland,53,180.03779597930497,77591
1879,Male,Scotland,48,178.56953966291286,11215
1880,Male,Scotland,36,172.8867819520027,26294
1881,Female,England,36,154.23737153525866,10998
1882,Male,Wales,42,171.89518231115778,36301
1883,Male,England,36,173.18622501596207,44156
1884,Male,Wales,51,174.68794868808416,36431
1885,Female,England,39,160.8363712771386,16921
1886,Male,Scotland,20,175.94512938614923,15437
1887,Male,England,26,169.92891829687585,14006
1888,Male,England,37,186.81166886572942,22252
1889,Male,England,38,150.811178868585,18073
1890,Female,Wales,33,157.8063105505896,14591
1891,Male,Scotland,40,170.0642125999616,165750
1892,Male,Wales,43,168.47251254208666,16270
1893,Male,Wales,33,198.04029909891537,30252
1894,Female,England,44,163.39945100718467,12209
1895,Male,England,42,164.39032777560683,14411
1896,Male,Wales,30,176.4463744779456,14516
1897,Male,Scotland,51,166.92798203204478,26605
1898,Female,England,44,151.61913181402525,23849
1899,Male,England,52,169.4496073012317,53078
1900,Male,Scotland,50,170.17972722089573,38126
1901,Female,Scotland,35,155.85185723294137,10281
1902,Male,Scotland,45,178.04921180952368,15479
1903,Male,Wales,42,159.86337309551942,23509
1904,Male,Wales,51,189.8211744454421,21443
1905,Female,Scotland,35,158.57689549187032,12366
1906,Male,England,49,188.66155991537295,19056
1907,Male,Scotland,38,161.18181677147996,46117
1908,Female,Wales,42,167.48580747087362,15198
1909,Male,Scotland,50,163.91350437312542,15102
1910,Female,Wales,37,168.43557665150882,9543
1911,Female,England,35,161.84540645240273,12276
1912,Female,England,60,157.4165243652621,23324
1913,Male,England,37,181.42806985944603,44462
1914,Male,Wales,64,184.28593353376075,20069
1915,Male,England,34,174.98604548868704,25796
1916,Male,England,28,192.71540187794056,12159
1917,Male,Wales,21,182.9043291201577,22913
1918,Female,England,28,174.82639251962328,20688
1919,Male,Wales,29,173.16640648862173,58797
1920,Female,England,22,156.0575111167487,21129
1921,Male,England,46,193.74615251543645,17510
1922,Male,Wales,35,190.82317867379075,18962
1923,Male,Wales,35,189.05930072038498,27657
1924,Female,Scotland,26,153.94573156325237,10302
1925,Male,Wales,41,164.20868517746055,71632
1926,Male,Scotland,38,184.31264677391897,16616
1927,Male,Wales,41,157.74031912915746,19578
1928,Male,Wales,36,183.6283884178093,19392
1929,Female,Scotland,28,168.76967334332724,11734
1930,Male,England,50,174.4494803054838,11813
1931,Male,Scotland,37,173.47179298026342,25712
1932,Male,Wales,31,187.59902559979605,10972
1933,Male,England,39,171.5407019242923,19546
1934,Female,England,34,175.0825090697648,54648
1935,Male,England,38,173.39127485768157,26724
1936,Female,England,48,144.61338309166362,36870
1937,Male,Scotland,35,153.8501447913454,114873
